protein_acc	n	nucleotide_acc	taxid	superkingdom	phylum	class	order	family	genus	species	type	evalue
WP_001058290.1	622	NZ_NAXD01000028.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_MVFO01000035.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_MVFO01000035.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_MJDR01000005.1	1354	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus hirae	nisins	5.2e-19
WP_001058290.1	622	NZ_MJDR01000005.1	1354	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus hirae	nisins	4.6e-19
WP_001058290.1	622	NZ_MBLG01000035.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_MBLG01000035.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_MAWI01000032.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_MAWI01000032.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_LDOI01000031.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_LDOI01000031.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_LBKH01000067.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_LBKH01000067.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_LBHI01000035.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_LBHI01000035.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_KV757177.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_KV757177.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_KK234519.1	1422629	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	5.2e-19
WP_001058290.1	622	NZ_KK234519.1	1422629	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	4.6e-19
WP_001058290.1	622	NZ_KK231847.1	1422554	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	5.2e-19
WP_001058290.1	622	NZ_KK231847.1	1422554	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	4.6e-19
WP_001058290.1	622	NZ_KK231711.1	1422551	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	5.2e-19
WP_001058290.1	622	NZ_KK231711.1	1422551	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	4.6e-19
WP_001058290.1	622	NZ_KK227409.1	1422412	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	5.2e-19
WP_001058290.1	622	NZ_KK227409.1	1422412	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	4.6e-19
WP_001058290.1	622	NZ_JIUJ01000026.1	1422413	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	5.2e-19
WP_001058290.1	622	NZ_JIUJ01000026.1	1422413	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	4.6e-19
WP_001058290.1	622	NZ_JIRQ01000013.1	1422484	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	5.2e-19
WP_001058290.1	622	NZ_JIRQ01000013.1	1422484	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	4.6e-19
WP_001058290.1	622	NZ_JIRP01000015.1	1422485	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	5.2e-19
WP_001058290.1	622	NZ_JIRP01000015.1	1422485	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAWKGW010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NZ_JAWKGW010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAWKGU010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NZ_JAWKGU010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAWKGT010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NZ_JAWKGT010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAWKGS010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NZ_JAWKGS010000003.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_001058290.1	622	NZ_JASPBX010000029.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JASPBX010000029.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JASOND010000029.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JASOND010000029.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JASFZV010000004.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JASFZV010000004.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAQDQV010000001.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NZ_JAQDQV010000001.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAQCUJ010000015.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NZ_JAQCUJ010000015.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAPHHO010000003.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JAPHHO010000003.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JAPHHL010000005.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JAPHHL010000005.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JAPHFX010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JAPHFX010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JAPHFS010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JAPHFS010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JAPHFA010000027.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JAPHFA010000027.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JAPHEZ010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	5.2e-19
WP_001058290.1	622	NZ_JAPHEZ010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisins	4.6e-19
WP_001058290.1	622	NZ_JANILP010000008.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JANILP010000008.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JANILC010000009.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	5.2e-19
WP_001058290.1	622	NZ_JANILC010000009.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	4.6e-19
WP_001058290.1	622	NZ_JANILB010000008.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	5.2e-19
WP_001058290.1	622	NZ_JANILB010000008.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	4.6e-19
WP_001058290.1	622	NZ_JANILA010000008.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	5.2e-19
WP_001058290.1	622	NZ_JANILA010000008.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	4.6e-19
WP_001058290.1	622	NZ_JANIKZ010000008.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	5.2e-19
WP_001058290.1	622	NZ_JANIKZ010000008.1	1284	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDJE010000005.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDJE010000005.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDIY010000015.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDIY010000015.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDIO010000017.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDIO010000017.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDIG010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDIG010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDIF010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDIF010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDIE010000018.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDIE010000018.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDIC010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDIC010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAMDHW010000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAMDHW010000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JALIDV010000012.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JALIDV010000012.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JALIDU010000009.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JALIDU010000009.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JALIDS010000005.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JALIDS010000005.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JALIDR010000012.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JALIDR010000012.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKVTI010000012.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKVTI010000012.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKVIE010000017.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKVIE010000017.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTCE010000015.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTCE010000015.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBU010000007.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBU010000007.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBQ010000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBQ010000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBP010000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBP010000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBN010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBN010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBM010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBM010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBL010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBL010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBK010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBK010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBJ010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBJ010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBI010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBI010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBH010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBH010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBG010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBG010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBF010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBF010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBE010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBE010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBD010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBD010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBC010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBC010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBB010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBB010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTBA010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTBA010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTAZ010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTAZ010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTAY010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTAY010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
WP_001058290.1	622	NZ_JAKTAX010000015.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	5.2e-19
WP_001058290.1	622	NZ_JAKTAX010000015.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	4.6e-19
